Climate change,Commodity,Eutrophication,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Photochemical ozone formation,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial,Source,Reference product
0.34037459832190636,Pb concentrate,0.002981790866215035,3.0738204235907044e-19,0.028510366729475003,0.1042448198042463,1.1149356257865651e-09,0.04243167766533698,0.14625054606922805,0.10489539862866487,3.1780310450608004e-07,0.025302255088062813,0.05858313372036937,0.011599994345283596,0.00041149353810720536,9.699566429606808e-06,4.4734510069582494e-05,Regioinvent,Pb concentrate
0.3439956058940642,Zn concentrate,0.003013511963489898,3.10652072011163e-19,0.028813668948986366,0.10535380952006371,1.1267966371677605e-09,0.04288307875009593,0.14780641114724688,0.1060113074895108,3.2118400110167506e-07,0.02557142849817659,0.05920635958444984,0.011723398996885043,0.0004158711339707299,9.802753334569097e-06,4.5210409290128444e-05,Regioinvent,Zn concentrate
0.012302348360519213,Fe concentrate,0.00017364445136500115,1.076768837181897e-20,0.001153708265801444,0.001986445477293488,3.0652065463396436e-11,0.0027865432825084956,0.00761374440353389,0.0036272615749556453,4.0502549730620594e-09,0.0014034677076713727,0.0020039778227805495,0.0001478376983479122,8.378054311232476e-06,2.8951362505046577e-07,9.44792999421694e-07,Regioinvent,Fe concentrate
0.23384368333791627,Ni concentrate,0.0016035625390613487,1.6232123219409116e-19,0.016032182120468516,0.03516544504355065,2.1028770919222888e-11,0.035624542238918554,0.16735244168901234,0.07079940853042185,6.564090767525666e-08,0.027457234164121887,0.03181613109877342,0.0023959424068579725,2.071117802399912e-05,1.1291341754938688e-06,0.0008171754989469936,Regioinvent,Ni concentrate
1.590034403461249,Copper Mountain,0.004937782603517854,2.9208287031285306e-18,0.02813919231379477,1.2092346321993026,1.739979610322911e-10,0.19252696817011464,1.8855766029280268,0.46446391534790893,8.578306495548881e-07,0.09968707561717081,0.1661994918278123,0.031311296947976824,0.0014487584023071384,7.095112405738723e-05,0.00030116174659195795,MetalliCan,Cu concentrate
1.5323151713896286,Gibraltar (Cu),0.006077164273648059,4.313359688647182e-18,0.045816338713614506,0.2940762423878644,1.3557048270392474e-10,0.1794104010950696,1.218876620546577,0.43469009398839126,1.0796112905184569e-06,0.10773790725645897,0.22647136382083738,0.03940635828419658,0.0006519021625944963,3.853652173875645e-05,0.00040488367923025557,MetalliCan,Cu concentrate
0.6468650001369245,Highland Valley (Cu),0.002151015349157434,1.3569509653882902e-18,0.011405009061552993,0.09463891501760151,3.484454533035486e-11,0.11574363882284865,1.6413482527990646,0.19057628632032594,3.2602951225401665e-07,0.04629150784285954,0.07131375793690549,0.011900243346434095,8.944478410102123e-05,4.0808945192559054e-05,0.00012471100386047905,MetalliCan,Cu concentrate
0.6318262561996426,Mount Milligan,0.0014509559362933888,3.0066905251851504e-19,0.007064057585670609,2.5804670289948937,2.6718376530084713e-11,0.1576264964515222,1.3614017136516847,0.19676529946979787,1.0363815957289756e-07,0.042851285515886836,0.04378141418309074,0.0037832368233277364,0.00018227262482782696,6.529930241238233e-05,3.2911784537606874e-05,MetalliCan,Cu concentrate
1.4741935356142055,Mount Polley,0.040572981883461604,3.471052914380284e-18,0.26853624638854745,0.2607778625117476,8.699473149583385e-11,0.17089123497727518,1.6353747184001022,0.4306556608336782,8.479560881457021e-07,1.3077556314456122,1.2735231299266265,0.030951836289242696,0.00022731121563009457,7.318103070623583e-06,0.0003183089387256207,MetalliCan,Cu concentrate
21.793694424639796,Red Chris,0.03330840592336281,2.9869614238263964e-18,0.13930199950098288,0.6879660267763414,5.159430839909794e-10,0.570463799131023,8.31586428635867,6.774834893643851,1.2861725467598415e-06,1.057656691788571,0.93054093260622,0.04694627072179107,0.004524407912689946,0.0002545422696990239,0.0003935115470589891,MetalliCan,Cu concentrate
