site_id,activity_name,mining_processing_type,archetypes,compartment_name,substance_name,flow_direction,release_pathway,unit,value,data_source,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Air,SOx,Emission,,tonnes,48.0,MetalliCan,Au,9.802902790306113,0.8367909639389955,mining,0.00409735433761427,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,1367.0,MetalliCan,Cu,8593.20125,0.09772240804218515,mining,1.5545607266403437e-05,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,1367.0,MetalliCan,Zn,15404.877034,0.06548662801881933,mining,5.811160991687668e-06,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,1367.0,MetalliCan,Au,9.802902790306113,0.8367909639389955,mining,0.11668923707330642,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,608.0,MetalliCan,Cu,8593.20125,0.09772240804218515,mining,6.9142130343623195e-06,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,608.0,MetalliCan,Zn,15404.877034,0.06548662801881933,mining,2.5846275661639373e-06,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,608.0,MetalliCan,Au,9.802902790306113,0.8367909639389955,mining,0.05189982160978076,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,759.0,MetalliCan,Cu,8593.20125,0.09772240804218515,mining,8.631394232041119e-06,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,759.0,MetalliCan,Zn,15404.877034,0.06548662801881933,mining,3.226533425523731e-06,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Land,,Occupation and transformation,,ha,759.0,MetalliCan,Au,9.802902790306113,0.8367909639389955,mining,0.06478941546352564,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,N2O,Emission,Stationary Fuel Combustion,tonnes,0.25153,MetalliCan,Au,29.039084533163262,1.0,mining,8.661774434133669e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,N2O,Emission,Industrial Processes,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,N2O,Emission,On-site Transportation,tonnes,1.700019,MetalliCan,Au,29.039084533163262,1.0,mining,5.854244468549074e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Ethylene glycol,Emission,Fugitive Emissions,tonnes,19.05,MetalliCan,Au,29.039084533163262,1.0,mining,0.0006560124158957039,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,9.03,MetalliCan,Au,29.039084533163262,1.0,mining,0.00031096021603875095,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,145.93,MetalliCan,Au,29.039084533163262,1.0,mining,0.00502529616019213,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Other,tonnes,112.49,MetalliCan,Au,29.039084533163262,1.0,mining,0.0038737447067773087,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,18126.13,MetalliCan,Au,29.039084533163262,1.0,mining,0.6241977077238633,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CO2,Emission,Industrial Processes,tonnes,3275.44,MetalliCan,Au,29.039084533163262,1.0,mining,0.11279418937120338,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CO2,Emission,On-site Transportation,tonnes,173415.254,MetalliCan,Au,29.039084533163262,1.0,mining,5.971787912320584,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,3.03,MetalliCan,Au,29.039084533163262,1.0,mining,0.00010434213229207257,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,619.2,MetalliCan,Au,29.039084533163262,1.0,mining,0.021322986242657212,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Carbon monoxide,Emission,Other,tonnes,24.26,MetalliCan,Au,29.039084533163262,1.0,mining,0.000835425785282403,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.42515,MetalliCan,Au,29.039084533163262,1.0,mining,1.4640613050816719e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CH4,Emission,Industrial Processes,tonnes,0.292,MetalliCan,Au,29.039084533163262,1.0,mining,1.0055413409005015e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,CH4,Emission,On-site Transportation,tonnes,4.9144,MetalliCan,Au,29.039084533163262,1.0,mining,0.00016923398512744603,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Water,Consumption,,m3,12929907.0,MetalliCan,Au,29.039084533163262,1.0,mining,445.2587678937939,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,4.54,MetalliCan,Au,29.039084533163262,1.0,mining,0.00015634101670165332,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,2.2264,MetalliCan,Au,29.039084533163262,1.0,mining,7.666908360893413e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.156,MetalliCan,Au,29.039084533163262,1.0,mining,5.372070177413638e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.6735,MetalliCan,Au,29.039084533163262,1.0,mining,2.319287990056465e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Chromium (and its compounds),Emission,Fugitive Emissions,tonnes,1.1211,MetalliCan,Au,29.039084533163262,1.0,mining,3.860658894806686e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Chromium (and its compounds),Emission,Direct Discharge,tonnes,0.0037,MetalliCan,Au,29.039084533163262,1.0,mining,1.2741448497711835e-07,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Chromium (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Chromium (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,63.845,MetalliCan,Au,29.039084533163262,1.0,mining,0.0021985885928011133,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,112.7972,MetalliCan,Au,29.039084533163262,1.0,mining,0.0038843235526651388,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.146,MetalliCan,Au,29.039084533163262,1.0,mining,5.027706704502507e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Copper (and its compounds),Emission,Direct Discharge,tonnes,0.0844,MetalliCan,Au,29.039084533163262,1.0,mining,2.9064277113699426e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Copper (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Copper (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cyanides (ionic),Emission,Direct Discharge,tonnes,0.0986,MetalliCan,Au,29.039084533163262,1.0,mining,3.3954238429037477e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cyanides (ionic),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Cyanides (ionic),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,11.949,MetalliCan,Au,29.039084533163262,1.0,mining,0.00041147991378151,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Lead (and its compounds),Emission,Direct Discharge,kg,0.887,MetalliCan,Au,29.039084533163262,1.0,mining,3.0545040047217285e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,1.138,MetalliCan,Au,29.039084533163262,1.0,mining,3.918856321728666e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Manganese (and its compounds),Emission,Direct Discharge,tonnes,2.3686,MetalliCan,Au,29.039084533163262,1.0,mining,8.15659321937304e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,2.9e-05,MetalliCan,Au,29.039084533163262,1.0,mining,9.98654071442279e-10,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Mercury (and its compounds),Emission,Direct Discharge,tonnes,4.510000000000001e-05,MetalliCan,Au,29.039084533163262,1.0,mining,1.5530792628291996e-09,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Mercury (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Mercury (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.487,MetalliCan,Au,29.039084533163262,1.0,mining,1.6770501130772062e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Nickel (and its compounds),Emission,Direct Discharge,tonnes,0.3669,MetalliCan,Au,29.039084533163262,1.0,mining,1.2634695821109383e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Nickel (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Nickel (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,0.613,MetalliCan,Au,29.039084533163262,1.0,mining,2.1109480889452307e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,6.107,MetalliCan,Au,29.039084533163262,1.0,mining,0.0002103027729068275,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Zinc (and its compounds),Emission,Fugitive Emissions,tonnes,0.126,MetalliCan,Au,29.039084533163262,1.0,mining,4.338979758680246e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Zinc (and its compounds),Emission,Direct Discharge,tonnes,0.0516,MetalliCan,Au,29.039084533163262,1.0,mining,1.7769155202214342e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Zinc (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Zinc (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,9.538,MetalliCan,Au,29.039084533163262,1.0,mining,0.00032845388046263643,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Thallium (and its compounds),Emission,Direct Discharge,kg,0.7468,MetalliCan,Au,29.039084533163262,1.0,mining,2.571706415700324e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Thallium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Thallium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.173,MetalliCan,Au,29.039084533163262,1.0,mining,5.957488081362559e-06,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Vanadium (and its compounds),Emission,Direct Discharge,tonnes,0.0039,MetalliCan,Au,29.039084533163262,1.0,mining,1.3430175443534094e-07,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Vanadium (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Water,Vanadium (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Au,29.039084533163262,1.0,mining,,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Total particulate matter,Emission,Stack Emissions,tonnes,7.86,MetalliCan,Au,29.039084533163262,1.0,mining,0.0002706696897081487,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Total particulate matter,Emission,Storage / Handling,tonnes,44.34,MetalliCan,Au,29.039084533163262,1.0,mining,0.0015269076388879535,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,354.76,MetalliCan,Au,29.039084533163262,1.0,mining,0.01221663856499527,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Total particulate matter,Emission,Other,tonnes,7.99,MetalliCan,Au,29.039084533163262,1.0,mining,0.0002751464148559934,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,1.73,MetalliCan,Au,29.039084533163262,1.0,mining,5.95748808136256e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Storage / Handling,tonnes,20.97,MetalliCan,Au,29.039084533163262,1.0,mining,0.0007221302026946409,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,182.17,MetalliCan,Au,29.039084533163262,1.0,mining,0.0062732693860220665,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Other,tonnes,7.98,MetalliCan,Au,29.039084533163262,1.0,mining,0.0002748020513830823,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,0.61,MetalliCan,Au,29.039084533163262,1.0,mining,2.1006171847578968e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Storage / Handling,tonnes,3.18,MetalliCan,Au,29.039084533163262,1.0,mining,0.00010950758438573955,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,111.11,MetalliCan,Au,29.039084533163262,1.0,mining,0.0038262225475155726,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Other,tonnes,7.97,MetalliCan,Au,29.039084533163262,1.0,mining,0.00027445768791017113,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Volatile Organic Compounds (Total),Emission,Stack Emissions,tonnes,0.5,MetalliCan,Au,29.039084533163262,1.0,mining,1.7218173645556532e-05,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Volatile Organic Compounds (Total),Emission,Fugitive Emissions,tonnes,27.5,MetalliCan,Au,29.039084533163262,1.0,mining,0.0009469995505056092,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,Volatile Organic Compounds (Total),Emission,Other,tonnes,8.95,MetalliCan,Au,29.039084533163262,1.0,mining,0.0003082053082554619,Doré,concentrate_economic,kg
QC-MAIN-e7e6a960,Open-pit mining and beneficiation at Canadian Malartic,"Open-pit, concentrator",Au–Ag free-milling,Air,NOx,Emission,,tonnes,4802.0,MetalliCan,Au,29.039084533163262,1.0,mining,0.16536333969192496,Doré,concentrate_economic,kg
