env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,substance_name,site_id,activity_name,mining_processing_type,archetypes,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
npri-11454-2023-63,2023,Water,NA - 14,Emission,Direct Discharge,tonnes,0.0036,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,8.200306144762737e-09,Ore processed,1,ore
npri-26132-2023-86,2023,Water,NA - 14,Emission,Direct Discharge,tonnes,0.01937,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,6.73025840092257e-09,Ore processed,1,ore
npri-19397-2023-10,2023,Water,NA - 02,Emission,Direct Discharge,kg,31.102,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,0.0007112791248114107,Ore processed,1,ore
npri-19397-2023-11,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.003,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,6.860772215401685e-08,Ore processed,1,ore
npri-19397-2023-12,2023,Water,NA - 05,Emission,Direct Discharge,kg,0.092,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,2.1039701460565166e-06,Ore processed,1,ore
npri-19397-2023-13,2023,Water,NA - 08,Emission,Direct Discharge,kg,0.034,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,7.77554184412191e-07,Ore processed,1,ore
npri-30798-2023-36,2023,Water,NA - 02,Emission,Direct Discharge,kg,0.0253,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,3.6868900601443977e-09,Ore processed,1,ore
npri-30798-2023-37,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.0003,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,4.371806395428139e-11,Ore processed,1,ore
npri-30798-2023-38,2023,Water,NA - 05,Emission,Direct Discharge,kg,0.0024,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,3.497445116342511e-10,Ore processed,1,ore
npri-30798-2023-39,2023,Water,NA - 06,Emission,Direct Discharge,tonnes,0.0001,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,1.4572687984760466e-11,Ore processed,1,ore
npri-30798-2023-40,2023,Water,NA - 08,Emission,Direct Discharge,kg,0.0019,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,2.7688107171044887e-10,Ore processed,1,ore
npri-30798-2023-41,2023,Water,NA - 09,Emission,Direct Discharge,tonnes,0.0001,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,1.4572687984760466e-11,Ore processed,1,ore
npri-30798-2023-42,2023,Water,NA - 10,Emission,Direct Discharge,tonnes,1e-07,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,1.4572687984760466e-14,Ore processed,1,ore
npri-30798-2023-43,2023,Water,NA - 22,Emission,Direct Discharge,tonnes,0.0021,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Phosphorus (total),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,3.0602644767996976e-10,Ore processed,1,ore
npri-30798-2023-44,2023,Water,NA - 12,Emission,Direct Discharge,kg,0.5255,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,7.657947535991624e-08,Ore processed,1,ore
npri-30798-2023-45,2023,Water,NA - 37,Emission,Direct Discharge,kg,0.0002,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Thallium (and its compounds),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,2.914537596952093e-11,Ore processed,1,ore
npri-2710-2023-34,2023,Water,NA - 02,Emission,Direct Discharge,kg,53.7593,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,6.39230677764566e-05,Ore processed,1,ore
npri-2710-2023-35,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.028,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,3.329369797859691e-08,Ore processed,1,ore
npri-2710-2023-36,2023,Water,NA - 05,Emission,Direct Discharge,kg,14.5311,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,1.7278359096313912e-05,Ore processed,1,ore
npri-2710-2023-37,2023,Water,NA - 08,Emission,Direct Discharge,kg,0.1588,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,1.8882282996432818e-07,Ore processed,1,ore
npri-2710-2023-38,2023,Water,NA - 10,Emission,Direct Discharge,tonnes,3.8e-06,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,4.518430439952438e-12,Ore processed,1,ore
npri-2710-2023-39,2023,Water,NA - 17,Emission,Direct Discharge,tonnes,114.69277,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrate ion in solution at pH >= 6.0,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,841000.0,0.0001363766587395957,Ore processed,1,ore
npri-27063-2023-1,2023,Water,NA - 16,Emission,Direct Discharge,tonnes,0.004,,NL-MAIN-c139de6d,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ammonia (total),NL-MAIN-c139de6d,,,,,,Ore processed,1,ore
npri-27063-2023-2,2023,Water,NA - 06,Emission,Direct Discharge,tonnes,0.0085,,NL-MAIN-c139de6d,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),NL-MAIN-c139de6d,,,,,,Ore processed,1,ore
npri-27063-2023-3,2023,Water,NA - 08,Emission,Direct Discharge,kg,23.0,,NL-MAIN-c139de6d,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),NL-MAIN-c139de6d,,,,,,Ore processed,1,ore
npri-27063-2023-4,2023,Water,NA - 11,Emission,Direct Discharge,tonnes,0.005,,NL-MAIN-c139de6d,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),NL-MAIN-c139de6d,,,,,,Ore processed,1,ore
npri-27063-2023-5,2023,Water,NA - 14,Emission,Direct Discharge,tonnes,0.005,,NL-MAIN-c139de6d,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),NL-MAIN-c139de6d,,,,,,Ore processed,1,ore
npri-1303-2023-51,2023,Water,NA - 02,Emission,Direct Discharge,kg,0.593561,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,1.9785366666666667e-08,Ore processed,1,ore
npri-1303-2023-52,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.007399,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,2.4663333333333335e-10,Ore processed,1,ore
npri-1303-2023-53,2023,Water,NA - 04,Emission,Direct Discharge,tonnes,0.00036,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Chromium (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,1.2e-11,Ore processed,1,ore
npri-1303-2023-54,2023,Water,NA - 05,Emission,Direct Discharge,kg,0.468545,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,1.5618166666666666e-08,Ore processed,1,ore
npri-1303-2023-55,2023,Water,NA - 06,Emission,Direct Discharge,tonnes,0.00516,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,1.72e-10,Ore processed,1,ore
npri-1303-2023-56,2023,Water,NA - 08,Emission,Direct Discharge,kg,0.060865,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,2.0288333333333336e-09,Ore processed,1,ore
npri-1303-2023-57,2023,Water,NA - 09,Emission,Direct Discharge,tonnes,0.284101,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,9.470033333333333e-09,Ore processed,1,ore
npri-1303-2023-58,2023,Water,NA - 10,Emission,Direct Discharge,tonnes,2.047e-06,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,6.823333333333333e-14,Ore processed,1,ore
npri-1303-2023-59,2023,Water,NA - 11,Emission,Direct Discharge,tonnes,0.000671,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,2.2366666666666668e-11,Ore processed,1,ore
npri-1303-2023-60,2023,Water,NA - 12,Emission,Direct Discharge,kg,0.224809,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,7.493633333333334e-09,Ore processed,1,ore
npri-1303-2023-61,2023,Water,NA - 14,Emission,Direct Discharge,tonnes,0.003147,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator","Porphyry sulfide, flotation-based",30000000.0,1.0490000000000001e-10,Ore processed,1,ore
npri-5448-2023-66,2023,Water,NA - 02,Emission,Direct Discharge,kg,0.01546,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),QC-MAIN-a97821c0,Underground mining and beneficiation at Raglan,"Underground, concentrator","Porphyry sulfide, flotation-based",1500000.0,1.0306666666666667e-08,Ore processed,1,ore
npri-5448-2023-67,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.089,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),QC-MAIN-a97821c0,Underground mining and beneficiation at Raglan,"Underground, concentrator","Porphyry sulfide, flotation-based",1500000.0,5.933333333333333e-08,Ore processed,1,ore
