main_id,facility_group_id,compartment_name,substance_name,flow_direction,release_pathway,unit,value,site_id,activity_name,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
,GRP-147b3123,Water,Arsenic (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.028,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,1.778907242693774e-08,Ore processed,1,ore
,GRP-147b3123,Water,Cadmium (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Chromium (and its compounds),Emission,Direct Discharge,tonnes,0.002,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,1.2706480304955528e-09,Ore processed,1,ore
,GRP-147b3123,Water,Chromium (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,0.042,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,2.668360864040661e-08,Ore processed,1,ore
,GRP-147b3123,Water,Cobalt (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Copper (and its compounds),Emission,Direct Discharge,tonnes,0.011,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,6.98856416772554e-09,Ore processed,1,ore
,GRP-147b3123,Water,Copper (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Cyanides (ionic),Emission,Direct Discharge,tonnes,0.028,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,1.778907242693774e-08,Ore processed,1,ore
,GRP-147b3123,Water,Cyanides (ionic),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Lead (and its compounds),Emission,Direct Discharge,kg,0.154,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,9.783989834815756e-08,Ore processed,1,ore
,GRP-147b3123,Water,Lead (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Manganese (and its compounds),Emission,Direct Discharge,tonnes,0.027,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,1.7153748411689963e-08,Ore processed,1,ore
,GRP-147b3123,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Nickel (and its compounds),Emission,Direct Discharge,tonnes,0.036,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,2.2871664548919946e-08,Ore processed,1,ore
,GRP-147b3123,Water,Nickel (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,10.222,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,6.49428208386277e-06,Ore processed,1,ore
,GRP-147b3123,Water,Selenium (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Zinc (and its compounds),Emission,Direct Discharge,tonnes,0.006,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,3.811944091486658e-09,Ore processed,1,ore
,GRP-147b3123,Water,Zinc (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Phosphorus (total),Emission,Direct Discharge,tonnes,0.07,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,4.447268106734435e-08,Ore processed,1,ore
,GRP-147b3123,Water,Phosphorus (total),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Thallium (and its compounds),Emission,Direct Discharge,kg,0.14,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,8.89453621346887e-08,Ore processed,1,ore
,GRP-147b3123,Water,Thallium (and its compounds),Emission,Waterbody,kg,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-147b3123,Water,Vanadium (and its compounds),Emission,Direct Discharge,tonnes,0.005,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,3.176620076238882e-09,Ore processed,1,ore
,GRP-147b3123,Water,Vanadium (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",1574000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Other,tonnes,13.88,GRP-14bfbb82,,122000.0,0.0001137704918032787,Ore processed,1,ore
,GRP-14bfbb82,Air,Arsenic (and its compounds),Emission,Other,kg,0.97,GRP-14bfbb82,,122000.0,7.950819672131147e-06,Ore processed,1,ore
,GRP-14bfbb82,Air,Cadmium (and its compounds),Emission,Other,kg,0.08,GRP-14bfbb82,,122000.0,6.557377049180328e-07,Ore processed,1,ore
,GRP-14bfbb82,Air,Lead (and its compounds),Emission,Other,kg,0.05,GRP-14bfbb82,,122000.0,4.098360655737705e-07,Ore processed,1,ore
,GRP-14bfbb82,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,0.001,GRP-14bfbb82,,122000.0,8.19672131147541e-09,Ore processed,1,ore
,GRP-14bfbb82,Air,GHG,Emission,Unspecified,tCO2eq,13320.0,GRP-14bfbb82,,122000.0,0.10918032786885246,Ore processed,1,ore
,GRP-14bfbb82,Air,GHG,Emission,,tCO2eq,44059.0,GRP-14bfbb82,,122000.0,0.3611393442622951,Ore processed,1,ore
,GRP-14bfbb82,Air,Total particulate matter,Emission,Other,tonnes,10.196,GRP-14bfbb82,,122000.0,8.357377049180327e-05,Ore processed,1,ore
,GRP-14bfbb82,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Other,tonnes,4.644,GRP-14bfbb82,,122000.0,3.806557377049181e-05,Ore processed,1,ore
,GRP-14bfbb82,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Other,tonnes,1.836,GRP-14bfbb82,,122000.0,1.5049180327868853e-05,Ore processed,1,ore
,GRP-14bfbb82,Water,Water,Consumption,,m3,147624.0,GRP-14bfbb82,,122000.0,1.2100327868852458,Ore processed,1,ore
,GRP-14bfbb82,Water,Water,Discharged,,m3,25131.0,GRP-14bfbb82,,122000.0,0.20599180327868852,Ore processed,1,ore
,GRP-14bfbb82,Water,Water,Withdrawal,,m3,183118.0,GRP-14bfbb82,,122000.0,1.500967213114754,Ore processed,1,ore
,GRP-14bfbb82,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,0.043954,GRP-14bfbb82,,122000.0,3.6027868852459016e-07,Ore processed,1,ore
,GRP-14bfbb82,Water,Arsenic (and its compounds),Emission,Waterbody,kg,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.003035,GRP-14bfbb82,,122000.0,2.487704918032787e-08,Ore processed,1,ore
,GRP-14bfbb82,Water,Cadmium (and its compounds),Emission,Waterbody,kg,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Chromium (and its compounds),Emission,Direct Discharge,tonnes,1.7e-05,GRP-14bfbb82,,122000.0,1.3934426229508197e-10,Ore processed,1,ore
,GRP-14bfbb82,Water,Chromium (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,1.96346,GRP-14bfbb82,,122000.0,1.6093934426229508e-05,Ore processed,1,ore
,GRP-14bfbb82,Water,Cobalt (and its compounds),Emission,Waterbody,kg,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Copper (and its compounds),Emission,Direct Discharge,tonnes,0.001181,GRP-14bfbb82,,122000.0,9.68032786885246e-09,Ore processed,1,ore
,GRP-14bfbb82,Water,Copper (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Cyanides (ionic),Emission,Direct Discharge,tonnes,0.000292,GRP-14bfbb82,,122000.0,2.3934426229508196e-09,Ore processed,1,ore
,GRP-14bfbb82,Water,Cyanides (ionic),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Lead (and its compounds),Emission,Direct Discharge,kg,0.016528,GRP-14bfbb82,,122000.0,1.3547540983606558e-07,Ore processed,1,ore
,GRP-14bfbb82,Water,Lead (and its compounds),Emission,Waterbody,kg,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Manganese (and its compounds),Emission,Direct Discharge,tonnes,0.020576,GRP-14bfbb82,,122000.0,1.6865573770491805e-07,Ore processed,1,ore
,GRP-14bfbb82,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Nickel (and its compounds),Emission,Direct Discharge,tonnes,0.001261,GRP-14bfbb82,,122000.0,1.0336065573770492e-08,Ore processed,1,ore
,GRP-14bfbb82,Water,Nickel (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,0.047552,GRP-14bfbb82,,122000.0,3.897704918032787e-07,Ore processed,1,ore
,GRP-14bfbb82,Water,Selenium (and its compounds),Emission,Waterbody,kg,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Zinc (and its compounds),Emission,Direct Discharge,tonnes,0.000478,GRP-14bfbb82,,122000.0,3.918032786885246e-09,Ore processed,1,ore
,GRP-14bfbb82,Water,Zinc (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Ammonia (total),Emission,Direct Discharge,tonnes,0.2498,GRP-14bfbb82,,122000.0,2.0475409836065573e-06,Ore processed,1,ore
,GRP-14bfbb82,Water,Ammonia (total),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Nitrate ion in solution at pH >= 6.0,Emission,Direct Discharge,tonnes,48.97,GRP-14bfbb82,,122000.0,0.0004013934426229508,Ore processed,1,ore
,GRP-14bfbb82,Water,Nitrate ion in solution at pH >= 6.0,Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Phosphorus (total),Emission,Direct Discharge,tonnes,0.005531,GRP-14bfbb82,,122000.0,4.53360655737705e-08,Ore processed,1,ore
,GRP-14bfbb82,Water,Phosphorus (total),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-14bfbb82,Water,Vanadium (and its compounds),Emission,Direct Discharge,tonnes,0.000193,GRP-14bfbb82,,122000.0,1.581967213114754e-09,Ore processed,1,ore
,GRP-14bfbb82,Water,Vanadium (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-14bfbb82,,122000.0,0.0,Ore processed,1,ore
,GRP-21eee27d,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,0.311,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,3.160284197317478e-06,Ore processed,1,ore
,GRP-21eee27d,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,75.035,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0007624820731373535,Ore processed,1,ore
,GRP-21eee27d,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,87.328,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0008873996732583302,Ore processed,1,ore
,GRP-21eee27d,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,2.737,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,2.781253327349819e-05,Ore processed,1,ore
,GRP-21eee27d,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,0.0003,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,3.048505656576345e-09,Ore processed,1,ore
,GRP-21eee27d,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.0016,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.625869683507384e-08,Ore processed,1,ore
,GRP-21eee27d,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,0.0049,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,4.979225905741364e-08,Ore processed,1,ore
,GRP-21eee27d,Air,Lead (and its compounds),Emission,Stack Emissions,kg,2.8181,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,2.8636645969325995e-05,Ore processed,1,ore
,GRP-21eee27d,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,0.0009,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,9.145516969729036e-09,Ore processed,1,ore
,GRP-21eee27d,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,6e-05,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,6.09701131315269e-10,Ore processed,1,ore
,GRP-21eee27d,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.0015,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.5242528282881725e-08,Ore processed,1,ore
,GRP-21eee27d,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,8.626,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,8.765469931209183e-05,Ore processed,1,ore
,GRP-21eee27d,Air,Zinc (and its compounds),Emission,Fugitive Emissions,tonnes,0.001,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.016168552192115e-08,Ore processed,1,ore
,GRP-21eee27d,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,0.046,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,4.6743753400837293e-07,Ore processed,1,ore
,GRP-21eee27d,Air,Ammonia (total),Emission,Stack Emissions,tonnes,15.897,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.00016154031474198053,Ore processed,1,ore
,GRP-21eee27d,Air,GHG,Emission,Unspecified,tCO2eq,22360.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.22721528827015694,Ore processed,1,ore
,GRP-21eee27d,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,53.525999999999996,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0005439143792463515,Ore processed,1,ore
,GRP-21eee27d,Air,Total particulate matter,Emission,Stack Emissions,tonnes,18.522,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.00018821473923702353,Ore processed,1,ore
,GRP-21eee27d,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,19.668,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.00019986003084514518,Ore processed,1,ore
,GRP-21eee27d,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,1.256,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.2763077015532965e-05,Ore processed,1,ore
,GRP-21eee27d,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,5.484,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,5.572668340221559e-05,Ore processed,1,ore
,GRP-21eee27d,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,1.246,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.2661460160313753e-05,Ore processed,1,ore
,GRP-21eee27d,Air,Volatile Organic Compounds (Total),Emission,Fugitive Emissions,tonnes,14.26,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0001449056355425956,Ore processed,1,ore
,GRP-21eee27d,Air,Volatile Organic Compounds (Total),Emission,Other,tonnes,1.042,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.058847631384184e-05,Ore processed,1,ore
,GRP-21eee27d,Air,Volatile Organic Compounds (Total),Emission,Stack Emissions,tonnes,57.776,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0005871015427145165,Ore processed,1,ore
,GRP-21eee27d,Air,Volatile Organic Compounds (Total),Emission,Storage / Handling,tonnes,1.053,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.0700254854582971e-05,Ore processed,1,ore
,GRP-21eee27d,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,7.079,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,7.193457180967983e-05,Ore processed,1,ore
,GRP-21eee27d,Water,Arsenic (and its compounds),Emission,Waterbody,kg,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.156,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.5852229414196995e-06,Ore processed,1,ore
,GRP-21eee27d,Water,Cadmium (and its compounds),Emission,Waterbody,kg,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,23.844,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.00024229522958468794,Ore processed,1,ore
,GRP-21eee27d,Water,Cobalt (and its compounds),Emission,Waterbody,kg,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Copper (and its compounds),Emission,Direct Discharge,tonnes,0.00906,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,9.206487082860563e-08,Ore processed,1,ore
,GRP-21eee27d,Water,Copper (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Lead (and its compounds),Emission,Direct Discharge,kg,1.0550000000000002,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.0720578225626816e-05,Ore processed,1,ore
,GRP-21eee27d,Water,Lead (and its compounds),Emission,Waterbody,kg,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Manganese (and its compounds),Emission,Direct Discharge,tonnes,0.0599,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,6.086849627630769e-07,Ore processed,1,ore
,GRP-21eee27d,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Nickel (and its compounds),Emission,Direct Discharge,tonnes,0.3307,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,3.3604694020993244e-06,Ore processed,1,ore
,GRP-21eee27d,Water,Nickel (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,28.666,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0002912948771713917,Ore processed,1,ore
,GRP-21eee27d,Water,Selenium (and its compounds),Emission,Waterbody,kg,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Zinc (and its compounds),Emission,Direct Discharge,tonnes,0.0149,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,1.5140911427662515e-07,Ore processed,1,ore
,GRP-21eee27d,Water,Zinc (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Ammonia (total),Emission,Direct Discharge,tonnes,30.567,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.00031061224134856384,Ore processed,1,ore
,GRP-21eee27d,Water,Ammonia (total),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Nitrate ion in solution at pH >= 6.0,Emission,Direct Discharge,tonnes,63.153000000000006,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0006417409257658865,Ore processed,1,ore
,GRP-21eee27d,Water,Nitrate ion in solution at pH >= 6.0,Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-21eee27d,Water,Vanadium (and its compounds),Emission,Direct Discharge,tonnes,0.0023,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,2.3371876700418647e-08,Ore processed,1,ore
,GRP-21eee27d,Water,Vanadium (and its compounds),Emission,Waterbody,tonnes,0.0,GRP-21eee27d,"U, Underground mining and beneficiation at Key Lake + McArthur River",98408.8710325432,0.0,Ore processed,1,ore
,GRP-25483238,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,566.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Pyrene,Emission,Stack Emissions,kg,93.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Benzo[e]pyrene,Emission,Stack Emissions,kg,3.602,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Benzo[b]fluoranthene,Emission,Stack Emissions,kg,9.005,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Fluoranthene,Emission,Stack Emissions,kg,69.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Acenaphthylene,Emission,Stack Emissions,kg,156.4,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,5362.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Aluminum (fume or dust only),Emission,Stack Emissions,tonnes,4.4,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Sulphur dioxide,Emission,Stack Emissions,tonnes,1967.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Hydrochloric acid,Emission,Stack Emissions,tonnes,18.9,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Phenanthrene,Emission,Stack Emissions,kg,162.37,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,11.4,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.013,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,3.4,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,144.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.41,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Lead (and its compounds),Emission,Stack Emissions,kg,135.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,2.4,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,0.00816,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.8,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,0.3,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,1.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Phosphorus (total),Emission,Stack Emissions,tonnes,0.01,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,GHG,Emission,Unspecified,tCO2eq,885630.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,16.67,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,Total particulate matter,Emission,Stack Emissions,tonnes,782.0,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,6.11,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,538.9,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,520.6,GRP-25483238,,,,Ore processed,1,ore
,GRP-25483238,Air,"PAHs, total unspeciated",Emission,Stack Emissions,kg,13.91,GRP-25483238,,,,Ore processed,1,ore
