env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key,unit_normalized,facility_name,province,facility_type,mining_processing_type,commodities,substance_name
npri-10204-2023-9,2023,Air,NA - 06,Emission,Fugitive Emissions,tonnes,0.004,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Copper (and its compounds)
npri-1465-2023-22,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,34.825,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Lead (and its compounds)
npri-10201-2023-17,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.07,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Lead (and its compounds)
npri-10202-2023-18,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,3.34,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Lead (and its compounds)
npri-10203-2023-18,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.09,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Lead (and its compounds)
npri-11878-2023-17,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.017,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",Lead (and its compounds)
npri-1465-2023-23,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.0002,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Manganese (and its compounds)
npri-1465-2023-24,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,3.8e-05,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Mercury (and its compounds)
npri-10203-2023-19,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,1e-05,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Mercury (and its compounds)
npri-11878-2023-18,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,9e-06,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",Mercury (and its compounds)
npri-1465-2023-25,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.21,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-10199-2023-12,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.08,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-10201-2023-18,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.012,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-10202-2023-19,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.41,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-10203-2023-20,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.09,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-10204-2023-10,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.003,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nickel (and its compounds)
npri-11878-2023-19,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,8e-05,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",Nickel (and its compounds)
npri-1465-2023-26,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,14.613,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-10199-2023-13,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,8.51,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-10201-2023-19,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,13.56,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-10202-2023-20,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,7.57,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-10203-2023-21,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,1.17,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-10204-2023-11,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,4.89,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Nitrogen oxides (expressed as nitrogen dioxide)
npri-11878-2023-20,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,2.15,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",Nitrogen oxides (expressed as nitrogen dioxide)
npri-1465-2023-27,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,5.173,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-10199-2023-14,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,5.87,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-10201-2023-20,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,0.46,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-10202-2023-21,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,1.13,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-10203-2023-22,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,0.71,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-10204-2023-12,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,0.2,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM10 - Particulate Matter <= 10 Micrometers
npri-11878-2023-21,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,0.16,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",PM10 - Particulate Matter <= 10 Micrometers
npri-1465-2023-28,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,2.66,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-10199-2023-15,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.23,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-10201-2023-21,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.18,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-10202-2023-22,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.38,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-10203-2023-23,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.22,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-10204-2023-13,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.08,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-11878-2023-22,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,0.06,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-1465-2023-29,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,33.995,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Selenium (and its compounds)
npri-10199-2023-16,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.37,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Selenium (and its compounds)
npri-10201-2023-22,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.01,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Selenium (and its compounds)
npri-10202-2023-23,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.76,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Selenium (and its compounds)
npri-10203-2023-24,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.018,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Selenium (and its compounds)
npri-11878-2023-23,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.0008,,ON-MAIN-28f3f0fc,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Totten,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co",Selenium (and its compounds)
npri-10199-2023-17,2023,Air,7446-09-5,Emission,Fugitive Emissions,tonnes,0.45,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Sulphur dioxide
npri-10201-2023-23,2023,Air,7446-09-5,Emission,Fugitive Emissions,tonnes,0.42,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Sulphur dioxide
npri-1465-2023-30,2023,Air,7664-93-9,Emission,Fugitive Emissions,tonnes,0.872,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Sulphuric acid
npri-1465-2023-31,2023,Air,NA - 37,Emission,Fugitive Emissions,kg,6.986,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Thallium (and its compounds)
npri-1465-2023-32,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,10.049,,ON-MAIN-de2f9639,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Clarabelle,Ontario,mining,Concentrator,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Total particulate matter
npri-10199-2023-18,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,17.25,,ON-MAIN-6e9b2449,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Coleman,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Total particulate matter
npri-10201-2023-24,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,0.92,,ON-MAIN-52224e1e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Creighton,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Total particulate matter
npri-10202-2023-24,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,31.61,,ON-MAIN-48fe2205,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Garson,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Total particulate matter
npri-10203-2023-25,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,24.31,,ON-MAIN-f080c409,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Copper Cliff Complex,Ontario,mining,Underground,"Ni, Cu, PGMs, Au, Ag, Co, Se, Te",Total particulate matter
