env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,site_id
GHG-10468-2023-4,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,,ON-MAIN-fefeaee4,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-fefeaee4
GHG-10569-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,9305.97,,MB-MAIN-e0a6250e,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-e0a6250e
GHG-10569-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,9048.2,,MB-MAIN-e0a6250e,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-e0a6250e
GHG-10569-2023-3,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,,MB-MAIN-e0a6250e,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-e0a6250e
GHG-10570-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,127614.0,,NL-MAIN-2d8801d6,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-2d8801d6
GHG-10570-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,39297.0,,NL-MAIN-2d8801d6,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-2d8801d6
GHG-10613-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,917.04,,BC-MAIN-3f490561,,CMP-0dfcd91e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-3f490561
GHG-10613-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,46615.6208,,BC-MAIN-3f490561,,CMP-0dfcd91e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-3f490561
GHG-10614-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,60321.331,,ON-MAIN-fc6f1a44,,CMP-a27e87a3,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-fc6f1a44
GHG-10614-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,44296.556,,ON-MAIN-fc6f1a44,,CMP-a27e87a3,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-fc6f1a44
GHG-10614-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,1732.234,,ON-MAIN-fc6f1a44,,CMP-a27e87a3,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-fc6f1a44
GHG-10617-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,18983.1479,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-1f126a43
GHG-10617-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,6185.154,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-1f126a43
GHG-10617-2023-3,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-1f126a43
GHG-10657-2023-1,2023,Air,124-38-9,Emission,Leakage / Fuites,tonnes,0.0,,QC-MAIN-c1cc9f7c,,CMP-ef8ffade,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c1cc9f7c
GHG-10657-2023-2,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,1081.025588,,QC-MAIN-c1cc9f7c,,CMP-ef8ffade,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c1cc9f7c
GHG-10657-2023-3,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,179657.2759,,QC-MAIN-c1cc9f7c,,CMP-ef8ffade,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c1cc9f7c
GHG-10657-2023-4,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,711.675537,,QC-MAIN-c1cc9f7c,,CMP-ef8ffade,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c1cc9f7c
GHG-10657-2023-5,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,,QC-MAIN-c1cc9f7c,,CMP-ef8ffade,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c1cc9f7c
GHG-10669-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,18126.13,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e7e6a960
GHG-10669-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,3275.44,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e7e6a960
GHG-10669-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,173415.254,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e7e6a960
GHG-10678-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,35476.16,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-b4ca1426
GHG-10678-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,6119.036009,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-b4ca1426
GHG-10678-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,3387.982825,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,MB-MAIN-b4ca1426
GHG-10679-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,9638.285157,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-6b4800fe
GHG-10679-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,114905.3282,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-6b4800fe
GHG-10722-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,12677.53,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-089f3c60
GHG-10722-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,6256.35,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-089f3c60
GHG-10722-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,99691.72,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-089f3c60
GHG-10738-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,14609.1877,,ON-MAIN-bddeaef0,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-bddeaef0
GHG-10738-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,81.6162,,ON-MAIN-bddeaef0,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-bddeaef0
GHG-10765-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,11710.7047,,ON-MAIN-aeafbb59,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-aeafbb59
GHG-10765-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,277738.7235,,ON-MAIN-aeafbb59,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-aeafbb59
GHG-10765-2023-3,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,,ON-MAIN-aeafbb59,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-aeafbb59
GHG-10765-2023-4,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,,ON-MAIN-aeafbb59,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-aeafbb59
GHG-10785-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,32726.26,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-23155c25
GHG-10810-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,20033.3,,NL-MAIN-d9036091,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-d9036091
GHG-10810-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,17394.0,,NL-MAIN-d9036091,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-d9036091
GHG-10810-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,2675.07,,NL-MAIN-d9036091,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-d9036091
GHG-10835-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,23680.69145,,NU-MAIN-5154702a,,CMP-336d5ebc,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-5154702a
GHG-10835-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,64863.55484,,NU-MAIN-5154702a,,CMP-336d5ebc,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-5154702a
GHG-10835-2023-3,2023,Air,124-38-9,Emission,Waste,tonnes,52.18549,,NU-MAIN-5154702a,,CMP-336d5ebc,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-5154702a
GHG-10835-2023-4,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,,NU-MAIN-5154702a,,CMP-336d5ebc,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-5154702a
GHG-10857-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,9136.88,,ON-MAIN-6e9be24e,,CMP-84fc7d46,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-6e9be24e
GHG-10857-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,9884.0,,ON-MAIN-6e9be24e,,CMP-84fc7d46,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-6e9be24e
GHG-10863-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,96146.21301,,NU-MAIN-8b0264c9,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-8b0264c9
GHG-10863-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,0.0,,NU-MAIN-8b0264c9,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-8b0264c9
GHG-10863-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,37254.26669,,NU-MAIN-8b0264c9,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-8b0264c9
GHG-10863-2023-4,2023,Air,124-38-9,Emission,Waste,tonnes,1965.182828,,NU-MAIN-8b0264c9,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NU-MAIN-8b0264c9
GHG-10873-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,9444.62,,BC-MAIN-857b7b89,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-857b7b89
GHG-10873-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,17709.2,,BC-MAIN-857b7b89,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-857b7b89
GHG-10873-2023-3,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,,BC-MAIN-857b7b89,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-857b7b89
GHG-10904-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,3258.186,,QC-MAIN-b86f7d07,,CMP-7e360a1f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-b86f7d07
GHG-10904-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,29345.114,,QC-MAIN-b86f7d07,,CMP-7e360a1f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-b86f7d07
GHG-10907-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,6426.51,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a555d9b9
GHG-10907-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,5333.48,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a555d9b9
GHG-10911-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,3109.981,,QC-MAIN-02884fb5,,CMP-3d0a95b7,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-02884fb5
GHG-10911-2023-2,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,11963.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-02884fb5
GHG-10917-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,4403.757,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-687b8c8d
GHG-10917-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,0.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-687b8c8d
GHG-10917-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,15474.613,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-687b8c8d
GHG-10917-2023-4,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-687b8c8d
GHG-10924-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,10555.172,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-3b3e5365
GHG-10924-2023-2,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,0.845,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-3b3e5365
GHG-10924-2023-3,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,42952.397,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-3b3e5365
GHG-10926-2023-1,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,18681.197,,ON-MAIN-a3c56a83,,CMP-967076a1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-a3c56a83
